time,BTC,ETH,SOL,XRP,BNB,USDT,ADA,DOT,LUNA,DOGE
2021-01-29 22:00:00,34496.04,1396.22,3.814,0.2851,42.81,1.0,0.3498,16.94,1.458,0.05194
2021-01-29 23:00:00,34252.08,1379.13,3.827,0.2831,42.88,1.0,0.348,16.79,1.476,0.0458
2021-01-30 00:00:00,34281.9,1367.94,3.875,0.2929,42.85,1.001,0.3458,16.69,1.552,0.04722
2021-01-30 01:00:00,34130.71,1370.63,3.843,0.2911,42.77,1.0,0.3463,16.69,1.516,0.04379
2021-01-30 02:00:00,33866.57,1346.47,3.87,0.2852,42.81,1.0,0.3436,16.86,1.479,0.03978
2021-01-30 03:00:00,33274.12,1342.87,3.82,0.2843,43.02,1.0,0.3411,16.56,1.471,0.03207
2021-01-30 04:00:00,33503.4,1343.45,3.809,0.2931,43.22,1.0,0.3407,16.34,1.482,0.03475
2021-01-30 05:00:00,33513.93,1337.2,3.816,0.2918,43.07,1.0,0.3404,16.37,1.468,0.03177
2021-01-30 06:00:00,33827.82,1347.7,3.814,0.292,43.23,1.0,0.3419,16.38,1.493,0.03276
2021-01-30 07:00:00,34043.24,1346.75,3.837,0.293,43.44,1.0,0.343,16.55,1.51,0.03194
2021-01-30 08:00:00,33909.55,1342.92,3.832,0.2993,43.47,1.001,0.3406,16.34,1.503,0.03087
2021-01-30 09:00:00,34277.66,1345.4,3.864,0.3087,43.67,1.001,0.3418,16.33,1.486,0.03625
2021-01-30 10:00:00,34329.57,1352.24,3.904,0.3336,43.87,1.0,0.3459,16.35,1.479,0.03324
2021-01-30 11:00:00,33669.01,1341.04,3.869,0.3174,43.87,1.001,0.343,16.31,1.478,0.03266
2021-01-30 12:00:00,33782.09,1339.83,3.921,0.3152,44.29,1.001,0.3454,16.38,1.487,0.03213
2021-01-30 13:00:00,34269.31,1365.63,3.932,0.3359,44.17,1.001,0.3504,16.65,1.535,0.03475
2021-01-30 14:00:00,34261.39,1368.74,3.973,0.3469,44.71,1.001,0.3516,16.69,1.464,0.0328
2021-01-30 15:00:00,34264.23,1373.65,4.036,0.3822,44.92,1.001,0.3528,16.63,1.434,0.03228
2021-01-30 16:00:00,33971.44,1358.48,4.077,0.4183,44.81,1.001,0.3766,16.86,1.422,0.02661
2021-01-30 17:00:00,34260.97,1370.78,4.058,0.3986,44.88,1.0,0.3609,16.72,1.458,0.02871
2021-01-30 18:00:00,34360.42,1377.43,4.027,0.3865,44.7,1.0,0.3612,16.61,1.445,0.02659
2021-01-30 19:00:00,34327.33,1372.9,4.032,0.4142,44.83,1.001,0.3597,16.65,1.424,0.02452
2021-01-30 20:00:00,34180.25,1377.46,4.069,0.3791,44.84,1.001,0.361,16.56,1.42,0.02583
2021-01-30 21:00:00,34693.44,1384.96,4.253,0.4014,44.69,1.001,0.3642,16.63,1.443,0.02689
2021-01-30 22:00:00,34593.86,1387.78,4.26,0.4173,45.04,1.002,0.3658,16.64,1.44,0.03167
2021-01-30 23:00:00,34317.82,1379.35,4.218,0.4446,44.82,1.002,0.3637,16.56,1.436,0.02833
2021-01-31 00:00:00,34115.46,1368.03,4.241,0.4295,45.61,1.001,0.3709,17.41,1.419,0.02818
2021-01-31 01:00:00,34232.05,1374.29,4.238,0.4307,45.25,1.001,0.3712,17.04,1.438,0.02976
2021-01-31 02:00:00,33775.09,1359.45,4.241,0.4188,44.85,1.001,0.3636,16.78,1.405,0.0291
